"","chr","start","end","strand","pvalue","qvalue","meth.diff","nearest_tss","nearest_gene"
"19432",17,66322838,66322838,"*",6.10871923079634e-09,3.55566842292469e-08,46.131993006993,66312700,"ENSMUSG00000117074"
"19433",17,66322842,66322842,"*",3.30102585595057e-11,3.16849477918575e-10,57.9865016872891,66312700,"ENSMUSG00000117074"
"19434",17,66322858,66322858,"*",3.64385638247706e-05,7.51617432833605e-05,33.8293650793651,66312700,"ENSMUSG00000117074"
"19436",17,66322875,66322875,"*",9.78742461181607e-07,3.22847640488285e-06,36.963906581741,66312700,"ENSMUSG00000117074"
"19437",17,66322877,66322877,"*",2.90534758498672e-06,8.34802216435632e-06,42.7979048450458,66312700,"ENSMUSG00000117074"
"19438",17,66322882,66322882,"*",0.000178846614832243,0.000295191171214635,31.4647377938517,66312700,"ENSMUSG00000117074"
"19440",17,66323177,66323177,"*",6.72300132195422e-05,0.000127057806621831,34.4940476190476,66312700,"ENSMUSG00000117074"
"19441",17,66323191,66323191,"*",0.000364970701043482,0.000542421329894511,37.3192148760331,66312700,"ENSMUSG00000117074"
"19442",17,66323221,66323221,"*",1.43226982331457e-06,4.51345785044808e-06,41.7785843920145,66312700,"ENSMUSG00000117074"
"19443",17,66323225,66323225,"*",1.38592315027394e-09,9.32651078957993e-09,45.199146514936,66312700,"ENSMUSG00000117074"
"19444",17,66323276,66323276,"*",5.75231292607546e-08,2.59326695371746e-07,36.5794066317627,66312700,"ENSMUSG00000117074"
"19445",17,66323282,66323282,"*",8.37221706789997e-11,7.279154384443e-10,35.3183658446816,66312700,"ENSMUSG00000117074"
"19446",17,66323370,66323370,"*",1.91154949086916e-06,5.78356600501382e-06,32.6412590064467,66312700,"ENSMUSG00000117074"
"19447",17,66323392,66323392,"*",2.57367012186013e-07,9.93647195647958e-07,33.0342679127726,66312700,"ENSMUSG00000117074"
"19448",17,66323429,66323429,"*",8.61592940030084e-07,2.88518206396044e-06,30.0360873694207,66312700,"ENSMUSG00000117074"
"19449",17,66323435,66323435,"*",4.05239734097781e-16,9.99713505868832e-15,47.2433227150208,66312700,"ENSMUSG00000117074"
"19450",17,66323495,66323495,"*",7.41873550676823e-05,0.000138365061744538,25.5782618459466,66312700,"ENSMUSG00000117074"
"19452",17,66323498,66323498,"*",1.84373154212845e-05,4.17039758261754e-05,28.6060606060606,66312700,"ENSMUSG00000117074"
"19454",17,66323501,66323501,"*",4.98539291071861e-07,1.79232834110359e-06,32.6023391812865,66312700,"ENSMUSG00000117074"
"19456",17,66323535,66323535,"*",5.56258393301225e-10,4.06699672651918e-09,40.5992569859473,66312700,"ENSMUSG00000117074"
"19457",17,66323536,66323536,"*",1.95111235417688e-05,4.36633423126846e-05,31.6953316953317,66312700,"ENSMUSG00000117074"
"19458",17,66323566,66323566,"*",1.80585298963106e-06,5.51928033165285e-06,27.8605935127674,66312700,"ENSMUSG00000117074"
"19460",17,66323597,66323597,"*",1.75018111035433e-20,8.04406976053347e-19,50.5064822817632,66312700,"ENSMUSG00000117074"
"19461",17,66323598,66323598,"*",2.70214804214334e-08,1.32907849625476e-07,37.2327156094084,66312700,"ENSMUSG00000117074"
"19462",17,66323603,66323603,"*",1.01807446483522e-12,1.33139221440209e-11,48.2375771457657,66312700,"ENSMUSG00000117074"
"19463",17,66323604,66323604,"*",9.57062529782801e-09,5.30319257436589e-08,41.451731761238,66312700,"ENSMUSG00000117074"
"19464",17,66323693,66323693,"*",8.39346919237854e-14,1.35725299249558e-12,48.4487427466151,66312700,"ENSMUSG00000117074"
"19465",17,66323694,66323694,"*",3.16059632336868e-07,1.19443656746086e-06,46.875,66312700,"ENSMUSG00000117074"
"19466",17,66323870,66323870,"*",2.20889990173702e-06,6.55190586239795e-06,49.0667833187518,66312700,"ENSMUSG00000117074"
"19480",17,66324947,66324947,"*",0.000369274393391835,0.000548302523354645,30.3363621871513,66312700,"ENSMUSG00000117074"
"19481",17,66325012,66325012,"*",4.97953967715703e-06,1.33100390333182e-05,42.936406316688,66312700,"ENSMUSG00000117074"
"19484",17,66325408,66325408,"*",4.4712581748341e-09,2.68728848137243e-08,53.0599565082324,66312700,"ENSMUSG00000117074"
"19485",17,66325409,66325409,"*",1.81523220889491e-11,1.82622695475784e-10,60.4742053152684,66312700,"ENSMUSG00000117074"
"19486",17,66325476,66325476,"*",3.44470597952629e-14,6.06612551508841e-13,59.7979797979798,66312700,"ENSMUSG00000117074"
"19487",17,66325477,66325477,"*",2.8897225411553e-12,3.41606742003879e-11,55.8760683760684,66312700,"ENSMUSG00000117074"
"19488",17,66325490,66325490,"*",4.48008746037909e-11,4.15615795167084e-10,51.8725892746049,66312700,"ENSMUSG00000117074"
"19489",17,66325491,66325491,"*",6.4529759163514e-08,2.8879835796607e-07,51.4514514514515,66312700,"ENSMUSG00000117074"
"19490",17,66325525,66325525,"*",6.41625402935105e-10,4.62099068615554e-09,44.2052099946837,66312700,"ENSMUSG00000117074"
"19491",17,66325526,66325526,"*",2.2698445575067e-10,1.80361243931814e-09,43.7530431395462,66312700,"ENSMUSG00000117074"
"19492",17,66325556,66325556,"*",5.65607117128317e-12,6.23388350958316e-11,44.787851037851,66312700,"ENSMUSG00000117074"
"19493",17,66325557,66325557,"*",9.21707427196895e-09,5.13554555110816e-08,48.4478935698448,66312700,"ENSMUSG00000117074"
"19494",17,66325567,66325567,"*",3.61203020539357e-13,5.20277341292372e-12,45.085910652921,66312700,"ENSMUSG00000117074"
"19495",17,66325568,66325568,"*",2.5959314549459e-06,7.5609571020275e-06,29.1401806624289,66312700,"ENSMUSG00000117074"
"19496",17,66325585,66325585,"*",1.72482166674129e-10,1.40273931768134e-09,46.9924812030075,66312700,"ENSMUSG00000117074"
"19497",17,66325586,66325586,"*",1.71497278675199e-07,6.92534325452829e-07,41.1096256684492,66312700,"ENSMUSG00000117074"
"19498",17,66325656,66325656,"*",1.42085783187467e-11,1.45725900820344e-10,52.9473684210526,66312700,"ENSMUSG00000117074"
"19499",17,66325657,66325657,"*",6.83664273999353e-10,4.89827625252198e-09,54.4427989633469,66312700,"ENSMUSG00000117074"
"19501",17,66325711,66325711,"*",8.43344181133033e-09,4.74908968832728e-08,50.3898635477583,66312700,"ENSMUSG00000117074"
"19502",17,66325726,66325726,"*",1.41254181243187e-07,5.83381183640392e-07,57.4614890885751,66312700,"ENSMUSG00000117074"
"19504",17,66325742,66325742,"*",8.22624546645665e-14,1.33215709264467e-12,39.0220354384371,66312700,"ENSMUSG00000117074"
"19506",17,66325749,66325749,"*",2.00022440674696e-07,7.94686492849395e-07,33.8155515370705,66312700,"ENSMUSG00000117074"
"19507",17,66325750,66325750,"*",3.67644373119999e-09,2.25611168979774e-08,43.8461538461538,66312700,"ENSMUSG00000117074"
"19508",17,66325943,66325943,"*",4.15725838191241e-15,8.60722417358276e-14,47.6812483562725,66312700,"ENSMUSG00000117074"
"19509",17,66325944,66325944,"*",1.64408093432074e-27,1.85826221390297e-25,54.7886913436316,66312700,"ENSMUSG00000117074"
"19510",17,66326144,66326144,"*",0.000272112559771903,0.000423984472869632,48.3169934640523,66312700,"ENSMUSG00000117074"
"19511",17,66326232,66326232,"*",1.74695935749929e-10,1.41658285324613e-09,43.9523589269195,66312700,"ENSMUSG00000117074"
"19512",17,66326634,66326634,"*",8.66346470712869e-08,3.76894441260275e-07,46.7824074074074,66312700,"ENSMUSG00000117074"
"19513",17,66326687,66326687,"*",0.000117414722914919,0.000205298519258436,37.5181422351234,66312700,"ENSMUSG00000117074"
"19514",17,66326697,66326697,"*",3.51206958439158e-06,9.82600106363142e-06,33.575677461996,66312700,"ENSMUSG00000117074"
"19515",17,66326925,66326925,"*",2.33403911509484e-05,5.11139193696571e-05,32.4525745257453,66312700,"ENSMUSG00000117074"
"19534",17,66610930,66610930,"*",8.91649734400185e-05,0.000162202741082258,27.888198757764,66626507,"ENSMUSG00000117010"
"19536",17,66612020,66612020,"*",8.46603274425618e-09,4.76502000651299e-08,53.0409356725146,66626507,"ENSMUSG00000117010"
"19537",17,66612146,66612146,"*",4.92021127539968e-07,1.77061857132504e-06,54.9063586407985,66626507,"ENSMUSG00000117010"
"19538",17,66612171,66612171,"*",8.37707200603216e-15,1.64813860545757e-13,48.949076033291,66626507,"ENSMUSG00000117010"
"19539",17,66612185,66612185,"*",2.19833230056244e-12,2.65253142991832e-11,47.4294670846395,66626507,"ENSMUSG00000117010"
"19540",17,66612231,66612231,"*",6.38675047370643e-09,3.69806770024484e-08,57.6911976911977,66626507,"ENSMUSG00000117010"
"19541",17,66612249,66612249,"*",5.52696793512534e-08,2.50390565033359e-07,61.5427457532721,66626507,"ENSMUSG00000117010"
"19542",17,66612947,66612947,"*",3.74586478438126e-08,1.77391069983038e-07,45.659440359087,66626507,"ENSMUSG00000117010"
"19543",17,66613033,66613033,"*",1.35458409849409e-12,1.71886040750327e-11,60.8912655971479,66626507,"ENSMUSG00000117010"
"19544",17,66613034,66613034,"*",7.59667965427481e-11,6.66767367449499e-10,44.8324873096447,66626507,"ENSMUSG00000117010"
"19545",17,66613047,66613047,"*",4.21079469103174e-30,6.13705977116944e-28,68.3070272443953,66626507,"ENSMUSG00000117010"
"19546",17,66613048,66613048,"*",2.20878465691223e-16,5.65035011662282e-15,53.4883720930233,66626507,"ENSMUSG00000117010"
"19547",17,66613110,66613110,"*",3.29778502803837e-18,1.13091430699148e-16,53.8726977923752,66626507,"ENSMUSG00000117010"
"19548",17,66613111,66613111,"*",7.03996463326185e-15,1.39249078230842e-13,50.1643358896694,66626507,"ENSMUSG00000117010"
"19549",17,66613164,66613164,"*",1.8420638554362e-21,9.57932606516101e-20,58.9181286549708,66626507,"ENSMUSG00000117010"
"19550",17,66613165,66613165,"*",4.27229073199462e-06,1.16702408508749e-05,48.5663082437276,66626507,"ENSMUSG00000117010"
"19551",17,66613221,66613221,"*",5.02696932017679e-14,8.57968644962929e-13,55.3278008298755,66626507,"ENSMUSG00000117010"
"19552",17,66613222,66613222,"*",8.84900442197065e-05,0.000161135551516748,32.5012800819252,66626507,"ENSMUSG00000117010"
"19553",17,66617608,66617608,"*",1.16100169921723e-32,2.2964379064719e-30,73.4018264840183,66626507,"ENSMUSG00000117010"
"19554",17,66617609,66617609,"*",4.10486386290662e-19,1.62386755885732e-17,86.2951807228916,66626507,"ENSMUSG00000117010"
"19555",17,66617638,66617638,"*",1.19382161934181e-20,5.60321536208387e-19,65.5952380952381,66626507,"ENSMUSG00000117010"
"19556",17,66617639,66617639,"*",1.76910143350707e-08,9.11855868678593e-08,70.9615384615385,66626507,"ENSMUSG00000117010"
"19557",17,66617685,66617685,"*",1.19762608855299e-14,2.29908651103497e-13,67.0724094881398,66626507,"ENSMUSG00000117010"
"19558",17,66617686,66617686,"*",6.04970871509882e-11,5.4480267547899e-10,67.8571428571428,66626507,"ENSMUSG00000117010"
"19559",17,66617698,66617698,"*",4.60397656154968e-08,2.12930299469977e-07,51.0975609756098,66626507,"ENSMUSG00000117010"
"19560",17,66617699,66617699,"*",5.28135598221192e-10,3.87930546797266e-09,61.1749680715198,66626507,"ENSMUSG00000117010"
"19561",17,66617714,66617714,"*",1.73415595069821e-08,8.95093310687516e-08,77.3015873015873,66626507,"ENSMUSG00000117010"
"19562",17,66626750,66626750,"*",7.95276601873404e-08,3.49010693064384e-07,48.2456140350877,66626507,"ENSMUSG00000117010"
"19563",17,66626796,66626796,"*",3.29377497606825e-07,1.2396912682917e-06,33.992673992674,66626507,"ENSMUSG00000117010"
"19565",17,66626946,66626946,"*",6.79256437849035e-09,3.90446853429862e-08,30.00366703337,66626507,"ENSMUSG00000117010"
"19566",17,66626947,66626947,"*",1.46736445646483e-05,3.42684727103139e-05,48.3335564181502,66626507,"ENSMUSG00000117010"
"19567",17,66627021,66627021,"*",4.69259995592825e-06,1.26684036831175e-05,29.8344947735192,66626507,"ENSMUSG00000117010"
"19569",17,66833293,66833293,"*",1.6503757730798e-06,5.09921775566861e-06,30.5987721806408,66839098,"ENSMUSG00000117235"
"19570",17,66833339,66833339,"*",0.000121170218066896,0.000210998988105252,25.1127819548872,66839098,"ENSMUSG00000117235"
"19625",17,66838477,66838477,"*",4.42650410438522e-11,4.11682113278272e-10,48.2758620689655,66839098,"ENSMUSG00000117235"
"19630",17,66906870,66906870,"*",5.66206599619834e-06,1.48688791061472e-05,30.7882326521446,66901616,"ENSMUSG00000024105"
"19633",17,66907020,66907020,"*",2.9638427056931e-05,6.29642454526356e-05,33.2815734989648,66901616,"ENSMUSG00000024105"
"19638",17,66938352,66938352,"*",9.87630680975707e-12,1.04088256851341e-10,47.1455938697318,66932037,"ENSMUSG00000117186"
"19639",17,66938353,66938353,"*",4.58798890212815e-16,1.10960079532498e-14,38.0633858894728,66932037,"ENSMUSG00000117186"
"19662",17,66960205,66960205,"*",0.000186290454012245,0.000305610341486841,34.8484848484848,66932037,"ENSMUSG00000117186"
"19670",17,66962390,66962390,"*",8.19394675639453e-05,0.000150691984790428,34.3650793650794,66989189,"ENSMUSG00000117065"
"19674",17,66963198,66963198,"*",2.71151687807717e-10,2.12860548530264e-09,29.4244015166813,66989189,"ENSMUSG00000117065"
"19675",17,66963199,66963199,"*",1.23546746141797e-08,6.66579941869378e-08,27.5955538886426,66989189,"ENSMUSG00000117065"
"19678",17,66963420,66963420,"*",0.000249398269050328,0.000392513005379796,32.4624624624625,66989189,"ENSMUSG00000117065"
"19688",17,67021286,67021286,"*",2.96848984258353e-05,6.30267058830275e-05,37.7289377289377,67021449,"ENSMUSG00000114563"
"19701",17,67271822,67271822,"*",3.28901819750166e-07,1.2383217090122e-06,32.2068690829989,67237194,"ENSMUSG00000117332"
"19703",17,67271972,67271972,"*",2.14407257336601e-17,6.50663575860685e-16,34.8319278360765,67237194,"ENSMUSG00000117332"
"19729",17,67384507,67384507,"*",1.69233295995237e-07,6.84390006387383e-07,35.3747828245222,67333230,"ENSMUSG00000093508"
"19764",17,67844902,67844902,"*",3.87588888285618e-23,2.60193984807409e-21,69.1818684355998,67858602,"ENSMUSG00002075726"
"19765",17,67844949,67844949,"*",2.37145921600341e-32,4.45218833178501e-30,75.8847736625514,67858602,"ENSMUSG00002075726"
"19766",17,67844957,67844957,"*",9.93014074405939e-30,1.42848129329786e-27,64.8910260413414,67858602,"ENSMUSG00002075726"
"19767",17,67844999,67844999,"*",1.48898196646305e-08,7.82182111264098e-08,55.5913978494624,67858602,"ENSMUSG00002075726"
"19769",17,67854136,67854136,"*",0.000203303874497365,0.000328941477796981,32.3008849557522,67858602,"ENSMUSG00002075726"
"19772",17,67886220,67886220,"*",0.00010732819959747,0.000190123278285799,28.1156156156156,67858602,"ENSMUSG00002075726"
"19804",17,67886530,67886530,"*",9.26609296870667e-06,2.28489782525612e-05,33.7320574162679,67858602,"ENSMUSG00002075726"
"19812",17,67886716,67886716,"*",0.000169981023105517,0.000282791614082133,26.4324303008794,67858602,"ENSMUSG00002075726"
"19827",17,67887221,67887221,"*",6.51121133116014e-05,0.000123624698407794,26.1510706722096,67858602,"ENSMUSG00002075726"
"19829",17,67887298,67887298,"*",9.44926886956448e-14,1.51252301165024e-12,25.4830293632627,67858602,"ENSMUSG00002075726"
"19838",17,67887524,67887524,"*",2.12937269363234e-05,4.71068395328495e-05,32.4107142857143,67858602,"ENSMUSG00002075726"
"19843",17,67887571,67887571,"*",3.31225163035731e-06,9.35222384393719e-06,31.7944664031621,67858602,"ENSMUSG00002075726"
"19845",17,67887591,67887591,"*",7.62557287467103e-05,0.000141531640293371,25.2551020408163,67858602,"ENSMUSG00002075726"
"19892",17,68137873,68137873,"*",0.000167852355011012,0.000279670273259423,36.650824713447,68158058,"ENSMUSG00000090955"
"19895",17,68507924,68507924,"*",4.28395114079248e-08,2.00050528445667e-07,60.05113843906,68494731,"ENSMUSG00000117193"
"19896",17,68507975,68507975,"*",2.57697406203078e-06,7.51212738337249e-06,33.0651815181518,68494731,"ENSMUSG00000117193"
"19898",17,68508270,68508270,"*",2.99407766369097e-10,2.32601582261509e-09,49.08357771261,68494731,"ENSMUSG00000117193"
"19899",17,68508299,68508299,"*",9.78643992137332e-11,8.39019586441711e-10,44.3050647820966,68494731,"ENSMUSG00000117193"
"19900",17,68508317,68508317,"*",2.32323193818216e-10,1.84075198158629e-09,43.7588652482269,68494731,"ENSMUSG00000117193"
"19901",17,68508490,68508490,"*",3.19831488567409e-26,3.05402866345449e-24,51.5974842767296,68494731,"ENSMUSG00000117193"
"19902",17,68508491,68508491,"*",3.27690250527998e-10,2.51714444869639e-09,54.8387096774194,68494731,"ENSMUSG00000117193"
"19917",17,68605085,68605085,"*",4.38216075282746e-07,1.6009176275501e-06,37.255985267035,68580792,"ENSMUSG00000041565"
"19960",17,68610737,68610737,"*",9.84268666103318e-08,4.21920890444527e-07,30.0299953853253,68580792,"ENSMUSG00000041565"
"19961",17,68610746,68610746,"*",5.44629605923945e-05,0.000106041335985865,26.0416666666667,68580792,"ENSMUSG00000041565"
"19966",17,68677341,68677341,"*",3.71639465026343e-06,1.03223018609406e-05,47.0812324929972,68678805,"ENSMUSG00000090224"
"19976",17,68685883,68685883,"*",1.60664183320692e-05,3.7036979181199e-05,41.6082029141932,68678805,"ENSMUSG00000090224"
"19989",17,68725183,68725183,"*",0.000139356452842151,0.000238137579645702,33.4229089687605,68678805,"ENSMUSG00000090224"
"19990",17,68796711,68796711,"*",0.000471608864961565,0.000676262859087525,35.7142857142857,68678805,"ENSMUSG00000090224"
"19991",17,68811537,68811537,"*",6.19388670145746e-05,0.000118493512076284,30.4098498903694,68678805,"ENSMUSG00000090224"
"20030",17,68836058,68836058,"*",2.52886506817508e-05,5.48921154092415e-05,27.6643990929705,68678805,"ENSMUSG00000090224"
"20032",17,68836065,68836065,"*",0.000361093318602198,0.000537673241652891,26.5591397849462,68678805,"ENSMUSG00000090224"
"20053",17,68836272,68836272,"*",2.08706245916102e-06,6.23455699447635e-06,26.4444444444444,68678805,"ENSMUSG00000090224"
"20055",17,68836294,68836294,"*",0.000505085482893989,0.000718186615652918,25.654819648999,68678805,"ENSMUSG00000090224"
"20057",17,68836305,68836305,"*",2.69996299432346e-05,5.80598808875232e-05,27.1978021978022,68678805,"ENSMUSG00000090224"
"20059",17,68836331,68836331,"*",3.55541930235747e-06,9.92746818732011e-06,36.1685463659148,68678805,"ENSMUSG00000090224"
"20063",17,68836934,68836934,"*",1.12397251733705e-05,2.70062725022825e-05,40.2675953079179,68678805,"ENSMUSG00000090224"
"20064",17,68836987,68836987,"*",7.4172856881203e-09,4.23063599294034e-08,50.1923076923077,68678805,"ENSMUSG00000090224"
"20065",17,68837979,68837979,"*",1.06521048184121e-08,5.84977836222021e-08,32.3849878934625,68678805,"ENSMUSG00000090224"
"20066",17,68837989,68837989,"*",2.25256734551673e-10,1.79245568512343e-09,34.9924585218703,68678805,"ENSMUSG00000090224"
"20067",17,68838088,68838088,"*",9.89766387770919e-05,0.000177576070858821,28.71259175607,68678805,"ENSMUSG00000090224"
"20070",17,68839023,68839023,"*",5.27432458532186e-06,1.40033657419528e-05,26.2826345628893,68678805,"ENSMUSG00000090224"
"20073",17,68840052,68840052,"*",1.41618921016835e-06,4.47423971130857e-06,38.9342368704759,68678805,"ENSMUSG00000090224"
"20075",17,68840998,68840998,"*",0.000496501696268177,0.000707248156219946,30.9045792916761,68678805,"ENSMUSG00000090224"
"20079",17,68841787,68841787,"*",0.000210305622966878,0.000338687050353044,31.1004784688995,68678805,"ENSMUSG00000090224"
"20088",17,68954156,68954156,"*",4.47765942798947e-06,1.21533034522085e-05,32.1546284960919,69005906,"ENSMUSG00000117274"
"20097",17,68995883,68995883,"*",6.46510556893638e-05,0.000122981195191675,32.0161290322581,69005906,"ENSMUSG00000117274"
"20098",17,68996065,68996065,"*",0.000222158752056705,0.000355655865250812,30.4173880492256,69005906,"ENSMUSG00000117274"
"20105",17,68996375,68996375,"*",9.29111320848494e-05,0.000168161358941027,34.2857142857143,69005906,"ENSMUSG00000117274"
"20108",17,68996733,68996733,"*",0.000576163769080155,0.000803068535948572,29.3117860128169,69005906,"ENSMUSG00000117274"
"20109",17,68997115,68997115,"*",0.000517000533850585,0.000732096196092762,35.2923171104989,69005906,"ENSMUSG00000117274"
"20112",17,68997293,68997293,"*",3.38734522897762e-09,2.09963975475801e-08,39.394593039977,69005906,"ENSMUSG00000117274"
"20113",17,68997294,68997294,"*",0.000472408158245628,0.000677286725744229,34.0330578512397,69005906,"ENSMUSG00000117274"
"20119",17,68998794,68998794,"*",6.74757212315387e-13,9.1481938227731e-12,32.3366852886406,69005906,"ENSMUSG00000117274"
"20120",17,68998821,68998821,"*",1.4420889959002e-13,2.24033215208494e-12,39.5674585387719,69005906,"ENSMUSG00000117274"
"20133",17,69008756,69008756,"*",0.000350700942601514,0.000524662955936022,32.0654999133599,69005906,"ENSMUSG00000117274"
"20151",17,69161666,69161666,"*",5.31323242820599e-05,0.000103852147287437,25.4025149841344,69151020,"ENSMUSG00000117093"
"20154",17,69195085,69195085,"*",8.87111627054272e-05,0.000161456748446459,31.3424775893725,69151020,"ENSMUSG00000117093"
"20155",17,69196633,69196633,"*",8.80304728826371e-06,2.18286541979719e-05,55.4166666666667,69151020,"ENSMUSG00000117093"
"20200",17,69257104,69257104,"*",6.20569713503783e-05,0.000118678459887295,25.3850624818367,69151020,"ENSMUSG00000117093"
"20201",17,69276453,69276453,"*",0.00059279420272432,0.00082272845021303,26.9868894303283,69382678,"ENSMUSG00000024044"
"20202",17,69276454,69276454,"*",6.41793923902626e-06,1.65941884437331e-05,38.1920710868079,69382678,"ENSMUSG00000024044"
"20206",17,69338533,69338533,"*",5.29944198436657e-05,0.000103637463699861,32.9396662387676,69382678,"ENSMUSG00000024044"
"20218",17,69632934,69632934,"*",2.90023821637038e-20,1.30060852499327e-18,38.5414458342167,69622989,"ENSMUSG00000117323"
"20219",17,69632935,69632935,"*",3.71823735918342e-15,7.7475946577782e-14,51.7697081130775,69622989,"ENSMUSG00000117323"
"20220",17,69633057,69633057,"*",2.96338772618797e-11,2.86677012344928e-10,43.4188034188034,69622989,"ENSMUSG00000117323"
"20221",17,69633144,69633144,"*",1.95808949134664e-11,1.95573887795429e-10,49.0552325581395,69622989,"ENSMUSG00000117323"
"20222",17,69633148,69633148,"*",1.03297081472152e-05,2.50534141869118e-05,30.6645938593082,69622989,"ENSMUSG00000117323"
"20261",17,69638145,69638145,"*",3.46035698895108e-15,7.28693741834284e-14,48.4594140899984,69622989,"ENSMUSG00000117323"
"20325",17,69644684,69644684,"*",2.20195041186371e-12,2.65400600789885e-11,38.9594101550623,69622989,"ENSMUSG00000117323"
"20332",17,69827099,69827099,"*",4.44703519929164e-07,1.61980981244926e-06,31.7204301075269,69861225,"ENSMUSG00000117122"
"20335",17,69827317,69827317,"*",2.03956810225992e-05,4.53921181757989e-05,34.3415608503353,69861225,"ENSMUSG00000117122"
"20336",17,69827318,69827318,"*",0.000540021674961303,0.00076044380826979,30.89206139627,69861225,"ENSMUSG00000117122"
"20338",17,69828535,69828535,"*",1.12086103087937e-05,2.69548993972304e-05,26.5620622022976,69861225,"ENSMUSG00000117122"
"20339",17,69828536,69828536,"*",0.000549243038378567,0.000771271951182247,31.6699604743083,69861225,"ENSMUSG00000117122"
"20340",17,69830747,69830747,"*",0.00037254437278205,0.000552491278885813,32.9787234042553,69861225,"ENSMUSG00000117122"
"20348",17,69842869,69842869,"*",9.79061393218701e-05,0.000176079825911737,25.127096137795,69861225,"ENSMUSG00000117122"
"20353",17,69843320,69843320,"*",2.1033158564944e-05,4.66141879318377e-05,34.2391304347826,69861225,"ENSMUSG00000117122"
"20362",17,69847646,69847646,"*",9.35670766242832e-08,4.03158918381617e-07,40.7700101317123,69861225,"ENSMUSG00000117122"
"20378",17,69848636,69848636,"*",5.3123271717835e-06,1.40806376228435e-05,37.7220480668756,69861225,"ENSMUSG00000117122"
"20380",17,69848697,69848697,"*",3.34266650314292e-05,6.98597550221938e-05,33.8187172774869,69861225,"ENSMUSG00000117122"
"20381",17,69848776,69848776,"*",0.000361116932391794,0.000537673241652891,30.2304147465438,69861225,"ENSMUSG00000117122"
"20383",17,69854302,69854302,"*",3.90558115537467e-07,1.44299197792961e-06,40.4304635761589,69861225,"ENSMUSG00000117122"
"20384",17,69854452,69854452,"*",5.23891261713207e-06,1.39318057655295e-05,43.0294530154278,69861225,"ENSMUSG00000117122"
"20386",17,69855097,69855097,"*",5.48673293919569e-07,1.943586395911e-06,37.528251489624,69861225,"ENSMUSG00000117122"
"20389",17,69855316,69855316,"*",0.000377792732784985,0.000558629262091147,37.7704918032787,69861225,"ENSMUSG00000117122"
"20390",17,69855724,69855724,"*",5.18711911078279e-12,5.7917708224464e-11,37.2648221343874,69861225,"ENSMUSG00000117122"
"20394",17,69855820,69855820,"*",3.65944061974812e-11,3.45562471095511e-10,33.6621352785146,69861225,"ENSMUSG00000117122"
"20397",17,69856261,69856261,"*",9.10446652682893e-06,2.2500518702393e-05,33.6834733893557,69861225,"ENSMUSG00000117122"
"20402",17,69856778,69856778,"*",3.58405146188405e-07,1.33683182652286e-06,34.8020304568528,69861225,"ENSMUSG00000117122"
"20403",17,69856842,69856842,"*",0.000596713001158622,0.00082733797275109,26.7853120072088,69861225,"ENSMUSG00000117122"
"20405",17,69857486,69857486,"*",0.000238112926069079,0.000377271108776138,50.210970464135,69861225,"ENSMUSG00000117122"
"20406",17,69857487,69857487,"*",3.15501932609295e-08,1.5214262577182e-07,35.8403361344538,69861225,"ENSMUSG00000117122"
"20407",17,69857563,69857563,"*",3.59376741454482e-08,1.70845649484135e-07,37.997432605905,69861225,"ENSMUSG00000117122"
"20416",17,69864521,69864521,"*",9.24482573291128e-07,3.06868563976737e-06,28.8173020718322,69861225,"ENSMUSG00000117122"
"20418",17,69885622,69885622,"*",2.30315336385495e-07,9.02097193139467e-07,39.3755180989223,69877401,"ENSMUSG00000117071"
"20420",17,69886003,69886003,"*",5.75849640517386e-07,2.02878694384764e-06,39.7145361211969,69877401,"ENSMUSG00000117071"
"20423",17,69886120,69886120,"*",1.19162082604905e-27,1.37491778711994e-25,42.5360357872646,69877401,"ENSMUSG00000117071"
"20424",17,69886121,69886121,"*",5.95328154914799e-20,2.6064282830452e-18,47.7894479726429,69877401,"ENSMUSG00000117071"
"20426",17,69894686,69894686,"*",1.92541110184099e-06,5.81438818663743e-06,38.2954545454545,69901772,"ENSMUSG00002076618"
"20427",17,69894816,69894816,"*",0.000113722100290827,0.00019969310319767,29.6274794388002,69901772,"ENSMUSG00002076618"
"20429",17,69934332,69934332,"*",2.84515670671225e-05,6.07223746019047e-05,29.0226063829787,69901772,"ENSMUSG00002076618"
"20430",17,69934396,69934396,"*",1.22568807597892e-10,1.02554093261972e-09,38.7488328664799,69901772,"ENSMUSG00002076618"
"20431",17,69934667,69934667,"*",3.23633454559165e-06,9.17294379831955e-06,32.2707374565047,69901772,"ENSMUSG00002076618"
"20432",17,69934733,69934733,"*",8.25213820591404e-05,0.000151711785732842,28.2797202797203,69901772,"ENSMUSG00002076618"
"20433",17,69934946,69934946,"*",1.36600216400972e-05,3.21931451759241e-05,31.0083806434171,69901772,"ENSMUSG00002076618"
"20453",17,69997364,69997364,"*",1.17435302854284e-05,2.81131203165402e-05,42.3412698412698,70083007,"ENSMUSG00000117124"
"20457",17,69998592,69998592,"*",6.42018519769913e-05,0.000122273695106417,29.4349246118742,70083007,"ENSMUSG00000117124"
"20458",17,69998774,69998774,"*",2.27159474872531e-05,4.99698526893022e-05,38.8270547945205,70083007,"ENSMUSG00000117124"
"20461",17,69999619,69999619,"*",0.000601713106597675,0.000833435996819716,30.3643724696356,70083007,"ENSMUSG00000117124"
